Median_House_Value;Median_Income;Median_Age;Tot_Rooms;Tot_Bedrooms;Population;Households;Latitude;Longitude;Distance_to_coast;Distance_to_LA;Distance_to_SanDiego;Distance_to_SanJose;Distance_to_SanFrancisco;OcPrx_<1H OCEAN;OcPrx_INLAND;OcPrx_ISLAND;OcPrx_NEAR BAY;OcPrx_NEAR OCEAN
160400;3.0078;26;1887.0;381;1060;364;38.33;-122.7;23459.40133;621260.2595;800262.1635;131344.4237;66152.73175;1;0;0;0;0
121600;2.6033;22;1249.0;335;699;308;38.34;-122.71;23527.86768;622671.159;801674.2434;132751.8753;67504.10707;1;0;0;0;0
156300;3.375;26;1584.0;295;846;295;38.33;-122.7;23459.40133;621260.2595;800262.1635;131344.4237;66152.73175;1;0;0;0;0
255300;7.226;12;1550.0;187;685;188;38.35;-122.69;25566.94263;622355.6624;801393.0624;132752.1203;67937.84053;1;0;0;0;0
135500;4.0071;15;3091.0;697;1602;682;38.34;-122.69;24839.8277;621519.3388;800544.7326;131811.0624;66891.05575;1;0;0;0;0
104200;2.3464;11;2242.0;699;1203;642;38.35;-122.71;24294.46075;623505.784;802521.2299;133686.1831;68541.44717;1;0;0;0;0
146500;3.7813;14;2313.0;411;954;397;38.35;-122.7;24923.53599;622930.3438;801956.8358;133217.0766;68234.69515;1;0;0;0;0
67500;1.6033;14;1555.0;369;493;335;38.35;-122.7;24923.53599;622930.3438;801956.8358;133217.0766;68234.69515;1;0;0;0;0
154500;2.8261;19;2987.0;676;1782;688;38.34;-122.7;24176.98597;622094.8697;801109.1778;132279.3907;67192.57656;1;0;0;0;0
162000;3.1781;23;2744.0;588;1493;557;38.34;-122.71;23527.86768;622671.159;801674.2434;132751.8753;67504.10707;1;0;0;0;0
253000;5.6018;16;2355.0;345;1014;348;38.37;-122.71;25902.89412;625177.616;804217.1288;135562.842;70622.93926;1;0;0;0;0
191800;4.4444;16;1689.0;254;921;270;38.35;-122.69;25566.94263;622355.6624;801393.0624;132752.1203;67937.84053;1;0;0;0;0
177500;2.4827;6;5496.0;1374;2502;1189;38.36;-122.69;26320.95982;623192.845;802242.0329;133695.802;68986.66438;1;0;0;0;0
257800;5.0366;16;1328.0;187;607;197;38.35;-122.7;24923.53599;622930.3438;801956.8358;133217.0766;68234.69515;1;0;0;0;0
227100;4.221;11;5817.0;878;2538;876;38.36;-122.7;25696.52696;623766.6784;802805.1356;134157.4246;69278.98492;1;0;0;0;0
325400;5.1966;15;2153.0;345;979;335;38.34;-122.63;28698.62342;618082.1955;797171.1638;129090.8818;65299.5781;1;0;0;0;0
165400;4.0844;12;3876.0;782;2146;764;38.34;-122.69;24839.8277;621519.3388;800544.7326;131811.0624;66891.05575;1;0;0;0;0
160200;3.2857;16;1683.0;341;880;327;38.34;-122.69;24839.8277;621519.3388;800544.7326;131811.0624;66891.05575;1;0;0;0;0
141400;3.1047;32;2826.0;627;1767;628;38.4;-122.68;30023.98744;625980.4024;805084.4757;137051.1758;72934.65118;1;0;0;0;0
114100;1.6685;28;1585.0;412;1362;424;38.43;-122.7;30220.22088;629644.8232;808761.0322;140809.8979;76642.32825;1;0;0;0;0
129200;1.6267;23;1569.0;414;1031;368;38.42;-122.71;28878.31993;629372.0988;808468.0165;140298.891;75862.03496;1;0;0;0;0
140600;1.439;17;1690.0;464;833;445;38.4;-122.71;27719.83558;627691.768;806765.7617;138397.1195;73760.76381;1;0;0;0;0
168100;2.0915;16;4922.0;1211;2557;1088;38.39;-122.7;27966.93183;626280.8099;805353.8649;136993.8917;72423.94109;1;0;0;0;0
215900;4.3657;17;5815.0;898;2614;887;38.44;-122.66;33743.85302;628224.101;807387.0537;140049.3812;76714.57451;1;0;0;0;0
196400;4.3587;29;2551.0;448;1165;456;38.44;-122.67;33011.5201;628788.9054;807942.9513;140473.2017;76947.42549;1;0;0;0;0
191900;3.5885;18;2723.0;529;1150;520;38.43;-122.68;31677.21634;628509.7102;807644.7873;139935.3809;76123.71375;1;0;0;0;0
343100;6.8586;21;1059.0;150;400;154;38.4;-122.65;31923.39714;624275.9186;803408.8048;135742.9743;72194.6198;1;0;0;0;0
344100;5.7204;15;1848.0;280;786;282;38.37;-122.65;29656.94837;621746.5719;800848.1457;132850.9578;68984.91134;1;0;0;0;0
196400;4.5588;17;1804.0;304;750;298;38.43;-122.67;32416.34226;627943.301;807087.6006;139504.3475;75878.21354;1;0;0;0;0
202700;3.2813;17;2007.0;400;895;403;38.43;-122.67;32416.34226;627943.301;807087.6006;139504.3475;75878.21354;1;0;0;0;0
208400;4.023;14;5315.0;1037;2228;950;38.42;-122.66;32607.53845;626532.0452;805675.6471;138107.7638;74570.65732;1;0;0;0;0
334400;6.0774;29;488.0;63;161;62;38.43;-122.68;31677.21634;628509.7102;807644.7873;139935.3809;76123.71375;1;0;0;0;0
246900;3.3981;15;2936.0;517;1182;501;38.46;-122.58;38645.34887;625442.2938;804687.0397;138810.4954;77384.09326;1;0;0;0;0
269200;3.9375;10;3597.0;661;1132;639;38.43;-122.58;35649.48213;622880.4148;802101.2276;135818.7939;74098.31266;1;0;0;0;0
201200;3.183;14;1665.0;390;505;348;38.44;-122.59;37037.78982;624292.1492;803513.3989;137203.1789;75349.39913;1;0;0;0;0
216700;3.4561;20;2791.0;546;785;512;38.43;-122.59;36056.65398;623439.8395;802652.7372;136210.6094;74256.95524;1;0;0;0;0
384600;5.93;20;1151.0;211;478;183;38.41;-122.56;32878.97612;620056.7088;799276.6499;133051.7281;71614.31414;1;0;0;0;0
221100;2.6023;14;2364.0;631;1300;625;38.46;-122.66;34984.78317;629919.4524;809100.9396;141999.2781;78862.92138;1;0;0;0;0
293500;4.4375;26;2081.0;339;906;323;38.45;-122.66;34351.92734;629071.3664;808243.6877;141023.3161;77788.21716;1;0;0;0;0
242600;2.9222;24;2622.0;525;1027;510;38.45;-122.67;33632.93801;629635.3351;808798.9228;141444.1607;78017.83221;1;0;0;0;0
172200;3.2415;32;3771.0;741;1786;721;38.44;-122.67;33011.5201;628788.9054;807942.9513;140473.2017;76947.42549;1;0;0;0;0
169700;2.9107;29;2796.0;588;1346;562;38.44;-122.68;32286.12399;629354.4776;808499.4746;140901.2126;77189.49185;1;0;0;0;0
190600;3.9766;47;904.0;154;310;144;38.45;-122.7;31522.29505;631331.8424;810468.3778;142731.6167;78760.98783;1;0;0;0;0
163100;4.0139;36;1686.0;303;744;304;38.45;-122.68;32921.3368;630200.072;809354.7837;141869.1839;78256.55474;1;0;0;0;0
161200;2.7222;40;1449.0;281;636;295;38.44;-122.69;31568.14291;629920.8158;809056.6224;141333.3757;77440.68716;1;0;0;0;0
168300;3.5521;35;1356.0;241;620;216;38.44;-122.69;31568.14291;629920.8158;809056.6224;141333.3757;77440.68716;1;0;0;0;0
161200;3.4545;36;1311.0;259;648;268;38.44;-122.68;32286.12399;629354.4776;808499.4746;140901.2126;77189.49185;1;0;0;0;0
178300;3.2845;45;883.0;202;401;194;38.44;-122.7;30858.09445;630487.9179;809614.3932;141769.653;77700.92288;1;0;0;0;0
183000;3.9191;36;1943.0;337;711;318;38.45;-122.69;32217.61328;630765.5751;809911.2691;142298.3484;78504.30167;1;0;0;0;0
193200;3.8583;31;1808.0;315;691;280;38.44;-122.69;31568.14291;629920.8158;809056.6224;141333.3757;77440.68716;1;0;0;0;0
165000;2.1912;42;709.0;182;547;172;38.44;-122.7;30858.09445;630487.9179;809614.3932;141769.653;77700.92288;1;0;0;0;0
157800;3.2935;35;1304.0;343;822;304;38.44;-122.7;30858.09445;630487.9179;809614.3932;141769.653;77700.92288;1;0;0;0;0
129900;2.2262;52;1439.0;325;738;316;38.43;-122.71;29503.4011;630213.5229;809320.0878;141253.3045;76915.25634;1;0;0;0;0
124000;1.5026;38;1689.0;526;1071;529;38.43;-122.71;29503.4011;630213.5229;809320.0878;141253.3045;76915.25634;1;0;0;0;0
137500;1.5357;52;1059.0;281;627;273;38.44;-122.72;29464.08311;631624.4051;810731.7989;142654.3989;78248.15163;1;0;0;0;0
258300;1.3684;52;988.0;283;475;242;38.44;-122.71;30156.53895;631055.7816;810172.7858;142210.0067;77970.10849;1;0;0;0;0
350000;1.7;27;966.0;251;462;230;38.44;-122.71;30156.53895;631055.7816;810172.7858;142210.0067;77970.10849;1;0;0;0;0
164800;1.9932;29;1706.0;415;990;394;38.47;-122.72;31620.95717;634153.658;813291.6496;145528.8005;81410.90743;1;0;0;0;0
157000;2.9073;35;1445.0;309;795;308;38.46;-122.72;30878.70628;633309.7464;812437.7437;144568.4645;80355.1002;1;0;0;0;0
175500;3.1467;41;1743.0;373;780;357;38.45;-122.72;30159.19299;632466.661;811584.4595;143610.316;79300.82759;1;0;0;0;0
169400;2.314;42;1574.0;376;844;369;38.46;-122.71;31539.93854;632742.7898;811880.0535;144130.0947;80084.44724;1;0;0;0;0
159300;2.905;41;1974.0;482;965;458;38.46;-122.71;31539.93854;632742.7898;811880.0535;144130.0947;80084.44724;1;0;0;0;0
167200;3.0444;36;2175.0;516;1087;477;38.46;-122.71;31539.93854;632742.7898;811880.0535;144130.0947;80084.44724;1;0;0;0;0
185400;2.9663;39;2739.0;573;1223;569;38.45;-122.71;30835.95072;631898.8717;811026.1083;143168.9516;79026.52611;1;0;0;0;0
222100;3.455;48;3118.0;561;1275;530;38.45;-122.71;30835.95072;631898.8717;811026.1083;143168.9516;79026.52611;1;0;0;0;0
233300;1.125;26;2011.0;557;855;530;38.45;-122.7;31522.29505;631331.8424;810468.3778;142731.6167;78760.98783;1;0;0;0;0
188800;2.1827;52;2259.0;537;957;520;38.45;-122.71;30835.95072;631898.8717;811026.1083;143168.9516;79026.52611;1;0;0;0;0
244600;5.3409;15;1575.0;262;716;259;38.48;-122.68;34970.17797;632741.7832;811924.4218;144785.5064;81464.94708;1;0;0;0;0
194300;2.4722;16;3452.0;791;1567;731;38.47;-122.67;34948.83661;631330.6575;810512.7203;143392.2218;80162.03845;1;0;0;0;0
202900;4.7143;17;3201.0;527;1244;495;38.46;-122.68;33581.36208;631046.4899;810210.7126;142839.2515;79324.8506;1;0;0;0;0
190300;3.0568;19;1848.0;428;1130;433;38.47;-122.67;34948.83661;631330.6575;810512.7203;143392.2218;80162.03845;1;0;0;0;0
141300;2.3929;15;1811.0;406;718;403;38.46;-122.68;33581.36208;631046.4899;810210.7126;142839.2515;79324.8506;1;0;0;0;0
213300;3.9261;23;3220.0;603;1299;591;38.46;-122.71;31539.93854;632742.7898;811880.0535;144130.0947;80084.44724;1;0;0;0;0
240200;5.0415;29;2891.0;459;1012;441;38.46;-122.7;32211.19413;632176.5934;811322.9841;143695.7448;79822.46453;1;0;0;0;0
275900;5.0;32;2970.0;504;1117;512;38.46;-122.69;32891.85937;631611.1595;810766.5367;143265.4515;79569.23769;1;0;0;0;0
240500;4.1734;39;2015.0;335;640;315;38.45;-122.7;31522.29505;631331.8424;810468.3778;142731.6167;78760.98783;1;0;0;0;0
289100;6.0298;23;2296.0;356;902;334;38.48;-122.72;32384.38227;634998.3923;814146.1752;146491.2808;82468.19034;1;0;0;0;0
381300;7.3003;19;4976.0;711;1926;625;38.46;-122.68;33581.36208;631046.4899;810210.7126;142839.2515;79324.8506;1;0;0;0;0
330900;6.6104;15;5645.0;830;2324;769;38.5;-122.71;34570.85033;636126.676;815302.0218;147995.7893;84330.034;1;0;0;0;0
190300;4.2051;16;2697.0;490;1462;515;38.48;-122.66;36319.60728;631618.0728;810817.2891;143957.1182;81015.34553;1;0;0;0;0
186200;2.825;16;2724.0;593;1124;586;38.48;-122.66;36319.60728;631618.0728;810817.2891;143957.1182;81015.34553;1;0;0;0;0
172600;3.7617;23;2246.0;437;1035;386;38.47;-122.66;35641.10044;630768.3556;809958.8074;142977.2257;79938.64436;1;0;0;0;0
187800;4.0647;14;2096.0;420;926;397;38.46;-122.65;35697.74166;629357.0886;808546.9932;141585.5786;78645.53694;1;0;0;0;0
176200;3.267;21;2066.0;393;919;395;38.48;-122.66;36319.60728;631618.0728;810817.2891;143957.1182;81015.34553;1;0;0;0;0
190500;4.75;20;2806.0;477;1369;460;38.47;-122.66;35641.10044;630768.3556;809958.8074;142977.2257;79938.64436;1;0;0;0;0
313000;6.6854;18;3364.0;501;1442;506;38.51;-122.69;36585.05406;635851.3415;815052.1171;148131.4593;84911.99793;1;0;0;0;0
255700;5.8369;19;3244.0;449;1174;454;38.48;-122.64;37701.36646;630497.4471;809712.666;143145.4428;80601.21277;1;0;0;0;0
214400;3.858;24;2268.0;330;847;296;38.47;-122.65;36341.08928;630206.8247;809405.5217;142566.4205;79724.22278;1;0;0;0;0
341500;6.6004;17;1528.0;264;606;251;38.48;-122.6;40548.5787;628265.5159;807510.9901;141573.374;79881.51309;1;0;0;0;0
265200;4.5167;24;2409.0;464;1006;403;38.54;-122.62;43295.03937;634514.9727;813789.9928;148334.2089;86761.61205;1;0;0;0;0
265600;5.7819;19;2107.0;332;874;341;38.5;-122.63;39747.19059;631645.1359;810884.0465;144728.2042;82579.83859;1;0;0;0;0
231800;5.5061;17;1090.0;164;473;163;38.48;-122.65;37006.67;631057.3734;810264.6632;143549.1736;80803.81037;1;0;0;0;0
192000;2.4922;23;2511.0;549;1052;527;38.52;-122.78;30717.05693;641773.3317;820905.8803;152969.5935;88381.20756;1;0;0;0;0
248300;3.75;18;4839.0;918;2755;841;38.5;-122.79;29373.4229;640656.9531;819759.7555;151518.1062;86611.68076;1;0;0;0;0
224100;3.055;6;2073.0;388;826;375;38.52;-122.76;32402.89473;640641.0389;819791.6016;152085.0749;87793.168;1;0;0;0;0
252100;5.449;16;4196.0;638;1713;615;38.5;-122.75;32237.52011;638385.7872;817525.9596;149726.1996;85406.85564;1;0;0;0;0
135400;2.0651;14;4042.0;1298;2323;1158;38.46;-122.73;30228.15512;633877.4613;812996.0534;145010.8179;80634.33608;1;0;0;0;0
156500;3.7266;16;1834.0;391;994;390;38.47;-122.73;30986.08232;634720.542;813849.2994;145968.1833;81686.49628;1;0;0;0;0
161700;3.0714;16;1426.0;287;525;260;38.47;-122.74;30362.96321;635288.1826;814407.5675;146411.5047;81970.49395;1;0;0;0;0
91500;2.6607;9;2268.0;594;1311;585;38.46;-122.74;29588.98961;634445.9325;813554.9813;145457.1185;80922.06604;1;0;0;0;0
178300;4.551;12;4174.0;670;1882;647;38.48;-122.74;31157.40067;636131.2584;815260.7753;147368.0998;83020.57476;1;0;0;0;0
248600;4.745;28;3580.0;611;1634;567;38.46;-122.81;25503.71099;638446.2348;817484.6787;148688.7181;83166.27648;1;0;0;0;0
142800;3.0147;13;4323.0;1020;2566;728;38.46;-122.75;28961.96356;635015.1579;814114.5261;145907.33;81218.19979;1;0;0;0;0
146900;2.6384;16;2653.0;606;1693;586;38.46;-122.75;28961.96356;635015.1579;814114.5261;145907.33;81218.19979;1;0;0;0;0
199200;4.5152;14;4742.0;756;2149;732;38.46;-122.76;28347.88254;635585.1354;814674.6865;146361.4164;81522.64576;1;0;0;0;0
213100;4.2061;14;4794.0;767;2252;768;38.46;-122.76;28347.88254;635585.1354;814674.6865;146361.4164;81522.64576;1;0;0;0;0
150000;1.722;14;2324.0;754;1026;677;38.46;-122.73;30228.15512;633877.4613;812996.0534;145010.8179;80634.33608;1;0;0;0;0
170900;3.9329;17;3064.0;588;1704;590;38.45;-122.74;28837.12764;633604.5115;812703.0186;144504.9849;79875.3561;1;0;0;0;0
179200;4.0798;25;2696.0;496;1296;514;38.45;-122.74;28837.12764;633604.5115;812703.0186;144504.9849;79875.3561;1;0;0;0;0
147900;2.6576;23;2819.0;612;1644;546;38.44;-122.74;28109.15167;632763.9229;811851.6815;143555.1489;78830.43257;1;0;0;0;0
140300;3.875;20;2919.0;508;1711;500;38.44;-122.73;28781.38371;632193.7862;811291.4312;143102.7922;78534.95821;1;0;0;0;0
140400;3.1797;48;707.0;166;458;172;38.44;-122.72;29464.08311;631624.4051;810731.7989;142654.3989;78248.15163;1;0;0;0;0
145000;2.3824;35;1120.0;297;659;274;38.44;-122.73;28781.38371;632193.7862;811291.4312;143102.7922;78534.95821;1;0;0;0;0
146200;2.4;28;1073.0;241;652;238;38.44;-122.73;28781.38371;632193.7862;811291.4312;143102.7922;78534.95821;1;0;0;0;0
129200;0.9437;52;188.0;62;301;72;38.44;-122.72;29464.08311;631624.4051;810731.7989;142654.3989;78248.15163;1;0;0;0;0
164300;3.5845;17;2287.0;497;1240;493;38.44;-122.74;28109.15167;632763.9229;811851.6815;143555.1489;78830.43257;1;0;0;0;0
142300;3.0341;11;4670.0;1007;2430;962;38.43;-122.74;27406.96513;631924.17;811000.9718;142607.6563;77787.36744;1;0;0;0;0
167600;3.7132;15;3265.0;690;1629;629;38.43;-122.73;28096.09706;631353.1984;810440.0589;142152.2218;77487.87444;1;0;0;0;0
183600;3.6292;8;5823.0;1104;2864;1041;38.45;-122.76;27562.00491;634745.3776;813824.0449;145415.3288;80483.83047;1;0;0;0;0
304700;4.6792;23;1551.0;236;555;243;38.44;-122.82;23214.5099;637351.9734;816355.7758;147312.2388;81494.37377;1;0;0;0;0
170200;4.7283;11;2895.0;524;1633;534;38.44;-122.76;26799.22833;633906.455;812974.0307;144471.6035;79446.99496;1;0;0;0;0
180000;3.8244;14;4376.0;797;1809;746;38.44;-122.76;26799.22833;633906.455;812974.0307;144471.6035;79446.99496;1;0;0;0;0
345300;3.9766;14;4143.0;656;1569;629;38.44;-122.78;25541.23903;635051.9849;814098.8363;145403.4658;80097.04712;1;0;0;0;0
185600;5.038;9;4967.0;885;2581;915;38.42;-122.79;23370.38064;633955.5485;812967.9938;144013.62;78393.28787;1;0;0;0;0
141000;2.375;42;2050.0;434;1073;416;38.42;-122.74;26732.60033;631085.2562;810150.8916;141662.5541;76746.23649;1;0;0;0;0
143200;2.1864;29;2677.0;691;1880;664;38.43;-122.73;28096.09706;631353.1984;810440.0589;142152.2218;77487.87444;1;0;0;0;0
131100;2.5735;31;2020.0;476;1408;437;38.43;-122.72;28795.14397;630782.982;809879.7638;141700.7585;77197.13764;1;0;0;0;0
146000;1.9458;26;1168.0;253;937;248;38.42;-122.72;28154.24108;629942.395;809028.3564;140749.441;76147.85445;1;0;0;0;0
143800;3.0969;26;3604.0;734;2605;704;38.42;-122.72;28154.24108;629942.395;809028.3564;140749.441;76147.85445;1;0;0;0;0
150000;4.3523;26;1446.0;296;884;295;38.42;-122.73;27438.7708;630513.4481;809589.3152;141204.0083;76442.62266;1;0;0;0;0
152300;2.8036;30;2099.0;406;1156;401;38.42;-122.72;28154.24108;629942.395;809028.3564;140749.441;76147.85445;1;0;0;0;0
157300;2.975;30;3689.0;746;2250;697;38.4;-122.73;26216.32405;628836.4737;807889.7211;139314.8441;74357.92394;1;0;0;0;0
183300;3.1094;40;1389.0;309;841;288;38.37;-122.73;24646.62843;626327.3782;805345.0935;136500.0079;71246.66065;1;0;0;0;0
149100;2.6667;36;1599.0;345;1086;314;38.43;-122.75;26728.51511;632495.8949;811562.5012;143067.024;78095.5159;1;0;0;0;0
144000;2.5917;43;1351.0;277;1011;297;38.41;-122.78;23297.38751;632545.273;811556.5561;142605.732;77025.65181;1;0;0;0;0
197500;2.75;35;2611.0;475;1293;463;38.39;-122.77;22677.2718;630301.0628;809298.8564;140269.923;74638.68681;1;0;0;0;0
165000;3.9688;17;3150.0;588;1857;610;38.41;-122.75;25374.32914;630820.5831;809864.3;141185.5282;76023.78742;1;0;0;0;0
169300;2.785;32;701.0;182;489;168;38.41;-122.82;20719.06766;634855.2705;813821.4469;144552.2498;78478.27977;1;0;0;0;0
237300;2.9625;29;2756.0;551;1381;531;38.42;-122.84;20389.71891;636844.4076;815800.3453;146458.4512;80245.34942;1;0;0;0;0
244400;3.6667;38;1166.0;223;584;225;38.42;-122.86;19344.59907;638005.0932;816937.5199;147461.5992;81040.48065;1;0;0;0;0
204600;4.125;19;2191.0;391;1065;404;38.41;-122.84;19536.18036;636014.6946;814957.5333;145547.5044;79252.60193;1;0;0;0;0
178500;3.1217;37;2217.0;451;1019;428;38.4;-122.83;19316.00983;634604.9268;813546.3546;144136.7234;77866.96966;1;0;0;0;0
194400;3.6696;15;3080.0;617;1446;599;38.4;-122.84;18709.80781;635185.8415;814115.364;144639.3683;78263.05998;1;0;0;0;0
175000;3.7991;21;795.0;163;414;162;38.37;-122.78;20767.10725;629214.9272;808175.7789;138912.379;72966.58789;1;0;0;0;0
215900;3.8846;40;2406.0;423;1054;426;38.4;-122.82;19941.93853;634024.746;812977.9497;143637.6834;77478.74044;1;0;0;0;0
257200;4.1731;26;1634.0;315;909;317;38.37;-122.8;19273.12031;630375.1606;809312.3353;139904.2475;73716.10996;1;0;0;0;0
166700;2.9453;26;2273.0;474;1124;420;38.39;-122.8;20549.25154;632035.2538;810998.7738;141732.3182;75719.89811;1;0;0;0;0
216900;4.4357;16;1688.0;292;793;280;38.39;-122.84;17914.36107;634357.8516;813273.8394;143734.0961;77276.84672;1;0;0;0;0
260300;2.462;19;1765.0;394;868;388;38.39;-122.83;18546.6667;633776.1001;812704.1652;143228.2048;76875.61987;1;0;0;0;0
233700;3.625;22;1288.0;243;593;220;38.39;-122.82;19197.7842;633195.0819;812135.0953;142725.9192;76482.30437;1;0;0;0;0
240900;4.7422;32;1437.0;257;752;245;38.39;-122.82;19197.7842;633195.0819;812135.0953;142725.9192;76482.30437;1;0;0;0;0
259900;4.5132;27;2565.0;479;1227;467;38.38;-122.82;18490.5863;632366.2817;811292.8858;141817.0112;75489.09447;1;0;0;0;0
222400;5.0323;30;2260.0;374;958;359;38.35;-122.76;21360.89431;626394.2909;805352.4624;136092.4505;70218.98194;1;0;0;0;0
271400;4.5147;34;1138.0;205;541;180;38.39;-122.87;16152.0943;636107.4864;814986.4755;145273.0263;78526.77072;1;0;0;0;0
290700;4.5875;32;2054.0;324;843;306;38.33;-122.77;19119.77062;625316.0366;804235.282;134760.6399;68572.29136;1;0;0;0;0
244100;3.9917;25;3067.0;569;1602;550;38.33;-122.82;15675.74469;628235.3583;807091.5818;137317.2922;70576.18911;1;0;0;0;0
276200;5.0574;20;3404.0;628;1641;585;38.34;-122.88;11631.79715;632582.069;811374.0133;141378.236;74193.85266;1;0;0;0;0
293900;5.2769;18;2399.0;389;1131;391;38.36;-122.81;17947.77228;630128.4822;809039.9443;139499.4197;73111.78184;1;0;0;0;0
305000;4.4437;16;1762.0;293;810;297;38.37;-122.85;15765.11511;633288.6353;812164.3415;142448.4073;75734.65604;1;0;0;0;0
267500;5.7664;16;2017.0;369;931;336;38.38;-122.89;14205.72676;636454.6014;815293.6793;145430.3424;78441.47824;1;0;0;0;0
209500;3.4471;31;1534.0;292;716;288;38.44;-122.86;21208.49276;639663.7594;818622.4186;149279.1485;83015.81205;1;0;0;0;0
268300;5.1512;28;2388.0;437;1015;381;38.42;-122.89;17981.37358;639751.5809;818647.7869;148992.4313;82288.57934;1;0;0;0;0
172200;4.0446;36;1987.0;387;1065;347;38.43;-122.87;19806.33224;639414.6035;818348.477;148872.6641;82430.36786;1;0;0;0;0
269800;4.6705;19;1968.0;350;852;308;38.43;-122.91;18264.15994;641744.2737;820629.7764;150921.581;84117.27777;1;0;0;0;0
296800;4.511;22;2900.0;538;1445;515;38.4;-122.89;16050.56113;638101.3511;816969.4347;147205.3638;80357.27871;1;0;0;0;0
132500;2.6161;30;3977.0;930;1387;582;38.49;-123.04;8391.412974;654296.8749;833104.5409;163107.198;95778.54725;0;0;0;0;1
120000;2.0556;52;2154.0;499;524;259;38.46;-123.02;8887.443499;650662.0131;829450.8136;159413.5026;92040.02747;0;0;0;0;1
162100;3.1;29;4450.0;939;1328;590;38.44;-122.98;12334.77961;646668.6306;825479.7623;155506.3094;88258.01622;1;0;0;0;0
118300;1.3712;37;1179.0;282;354;176;38.48;-123.01;10262.14739;651713.9574;830545.3896;160618.7432;93410.67904;0;0;0;0;1
136900;3.2315;35;2157.0;487;768;322;38.54;-123.02;13389.17706;657239.1278;836142.195;166450.1786;99522.52006;1;0;0;0;0
153100;2.6726;33;1565.0;390;759;311;38.51;-123.0;12522.06111;653597.5187;832483.7934;162737.6085;95768.70603;0;0;0;0;1
132700;1.9265;44;3234.0;746;1112;470;38.5;-122.97;14315.59017;651022.9675;829931.6802;160285.744;93472.49041;1;0;0;0;0
98700;2.1165;48;3939.0;860;1257;571;38.53;-122.97;15925.77998;653505.4572;832453.6098;162981.1978;96363.50328;1;0;0;0;0
148800;3.7143;49;1141.0;239;505;184;38.53;-122.94;18142.24316;651768.8471;830750.716;161470.8048;95108.8052;1;0;0;0;0
117000;2.6316;46;2280.0;492;807;366;38.5;-122.94;16747.48037;649279.0133;828222.9179;158749.0699;92177.90915;1;0;0;0;0
146500;3.6343;37;2469.0;519;1137;474;38.49;-122.91;18931.39939;646710.7823;825676.191;156330.5004;89956.3044;1;0;0;0;0
187800;3.5085;27;3894.0;776;1832;715;38.48;-122.87;22130.87848;643567.7644;822565.3967;153434.7697;87383.03069;1;0;0;0;0
249200;2.5687;25;1563.0;314;737;305;38.46;-122.88;21031.56646;642482.8013;821444.1695;152099.7624;85789.72525;1;0;0;0;0
266200;4.7105;22;3328.0;550;1309;512;38.46;-122.85;23564.17378;640748.4477;819743.6245;150616.6808;84621.09837;1;0;0;0;0
117100;2.7072;37;3169.0;719;777;344;38.49;-122.94;16407.40231;648450.7518;827381.584;157847.0611;91207.12663;1;0;0;0;0
