Median_House_Value,Distance_to_coast,Tot_Rooms,Median_Age,Population,Median_Income
232400,6102.00492,981.0,31,734,4.875
118300,4435.226465,1219.0,28,1816,1.7589
275900,15228.55009,2007.0,12,1033,5.6754
148600,4525.101827,2800.0,16,1267,3.2794
203200,50644.44967,5675.0,21,2834,4.2263
222800,9632.892975,1734.0,45,797,4.8917
239000,59454.59461,2298.0,27,1071,6.5587
107000,4842.761866,1575.0,37,933,2.2917
253600,3105.046447,1826.0,17,1325,1.2762
256800,24740.12225,3213.0,35,2401,2.8342
230800,20770.7079,3285.0,33,2281,2.6165
209600,14258.36,2773.0,31,1358,1.4036
273600,11254.34821,2850.0,38,1518,4.2028
359900,3143.582011,2362.0,40,992,4.7917
75900,72704.35083,4279.0,16,1596,1.8571
194100,11307.83086,1923.0,33,1412,5.4359
178000,47949.99574,912.0,34,522,4.0417
147300,14752.73267,1699.0,40,1188,4.2083
162500,12761.7261,1395.0,36,700,2.4353
113000,6219.14339,1945.0,21,1335,3.6467
290000,5352.855907,541.0,52,240,3.5865
99600,13326.10631,1786.0,36,1367,1.5078
87000,51916.39103,1717.0,34,848,2.4741
67800,80106.12853,1473.0,28,1196,1.6993
107500,81627.43783,1300.0,32,712,3.25
430800,12771.13821,1244.0,52,444,3.5114
40000,58901.04748,1234.0,33,777,1.0
129300,54722.19221,4836.0,15,3012,2.1865
185400,9680.507475,1546.0,39,833,2.8893
157300,2466.346707,2238.0,36,1949,2.3769
54600,25283.21702,1318.0,52,1368,1.8261
151900,8339.551268,721.0,22,367,5.3098
233300,2727.608734,2064.0,52,1726,3.4028
158300,32156.15937,1743.0,16,652,2.8906
143000,37672.29339,2266.0,33,952,5.4349
171700,20619.72573,5979.0,5,2679,4.196
110100,10511.06367,1986.0,42,1472,2.1757
149100,11590.59706,2557.0,33,2286,2.3041
128500,80286.14572,4812.0,21,1985,2.5083
341800,1308.79543,871.0,35,354,4.3214
104800,18421.49043,3251.0,23,1890,3.0729
62100,40504.61537,2469.0,35,1168,2.4583
129400,27521.95684,1307.0,31,752,3.4286
130600,119919.7809,3449.0,12,1754,5.6235
204800,15327.348,2721.0,17,1672,2.9798
331200,26867.54481,2332.0,52,1135,5.5658
400000,2610.497668,1724.0,52,1016,3.3839
103600,18891.62183,713.0,43,880,1.2065
99400,6187.644444,2264.0,52,1403,2.7083
150800,6817.446387,1251.0,41,1053,3.2778
383100,6114.12794,2526.0,29,1092,6.0597
184600,7950.739475,3059.0,24,2064,3.5518
96900,13326.10631,1774.0,27,1622,2.2031
264100,27055.9315,2851.0,28,1287,5.0782
122500,8211.712653,2738.0,34,1316,3.5368
293000,3310.326663,2512.0,19,1275,4.9375
297800,3768.177694,2310.0,40,1266,3.7969
284800,12559.30072,2123.0,41,1032,4.6957
154500,29666.0406,3643.0,30,4336,2.07
125900,13546.78134,1819.0,35,1666,1.6452
219700,11461.87188,2572.0,36,1318,5.1836
287900,39404.35218,2948.0,52,1363,4.7098
228900,8523.691626,3375.0,28,1754,5.5446
254100,2694.989787,696.0,34,398,3.525
170600,115849.9063,4055.0,9,1458,5.4201
301700,15957.34229,1335.0,37,539,3.2813
160700,38273.27428,2391.0,36,1967,4.0274
105200,2493.318039,2112.0,45,1406,2.3456
326300,20143.27271,3007.0,30,1551,5.8521
325900,3630.934883,2155.0,52,962,3.775
461100,3436.219121,1160.0,43,393,2.9167
225000,25708.73597,346.0,52,346,2.5313
300000,12465.79363,1150.0,5,648,3.5714
88900,67007.08797,964.0,32,623,3.0917
246400,18808.48468,1843.0,34,861,3.6875
155600,30425.2106,1565.0,44,1500,2.8125
214000,18510.55423,4137.0,25,1905,4.375
87500,108947.8937,1337.0,11,1376,2.4398
137500,56416.29871,569.0,52,509,0.9196
246000,11730.23091,3648.0,21,2266,5.0956
136800,58483.86097,2468.0,21,1164,4.0625
198400,86132.71641,3795.0,13,1639,4.6635
185800,28562.30366,1194.0,33,839,3.705
134100,4180.612445,1595.0,33,991,4.6937
268800,26458.75099,902.0,51,650,1.5417
191900,7759.291218,2072.0,35,1249,3.9855
458300,6746.470185,2674.0,27,1233,3.4485
181300,23783.80279,1859.0,9,947,5.9202
133800,13673.0476,3553.0,9,2017,2.9726
172000,63418.08386,3251.0,11,1700,3.1875
183400,35435.21852,1755.0,35,702,5.2443
152400,76134.64741,3810.0,17,1867,4.9
336900,18364.0668,1982.0,37,794,5.9275
153100,18542.384,1181.0,18,781,2.5625
160200,20996.59416,1283.0,24,1932,1.2969
151700,9718.33124,2648.0,17,1193,2.4461
240700,5841.777418,1762.0,41,738,4.1687
146100,4866.55988,2509.0,18,3129,2.6098
153800,32008.4601,1327.0,45,1069,3.3977
176000,6910.08794,2324.0,45,968,3.5739
86600,65164.00714,2848.0,44,1408,2.1487
98900,54844.40805,182.0,35,115,2.6417
165000,20989.42688,706.0,5,839,4.5208
88400,8537.580746,3631.0,18,3565,1.5931
55000,117496.3196,662.0,52,520,0.8928
229000,26280.20899,2837.0,7,2287,3.008
95200,5824.567526,1227.0,40,928,1.8235
241800,12509.5962,2497.0,16,1357,4.5909
262500,22932.06169,1455.0,25,734,3.2727
162500,11134.49073,2636.0,20,1142,2.1083
288900,16501.18894,1989.0,35,1108,1.6081
218500,5981.936281,5022.0,28,2558,2.4234
287900,26358.38945,4713.0,27,2372,3.7015
131300,16267.88659,1460.0,38,569,2.7171
82000,4216.008379,990.0,45,901,2.1731
254000,4205.460788,3427.0,49,2363,3.6885
194800,8340.761302,4934.0,9,3198,3.5
271700,17160.56469,1762.0,35,686,3.5982
281700,5749.059556,1733.0,19,959,4.7708
105100,16811.49179,1435.0,33,1298,2.7813
202300,35144.65969,3215.0,19,3072,2.3393
213800,14761.37766,1934.0,21,861,3.6181
246600,10559.04264,2198.0,21,1100,4.1098
220000,18130.46013,2004.0,40,1514,1.9911
207100,3570.365707,1088.0,47,558,4.2708
161700,45501.77071,3350.0,20,1816,2.8352
101800,39682.69167,370.0,45,167,1.4853
180300,17942.11566,2854.0,39,1338,3.9423
172400,10354.09654,1213.0,35,532,3.6806
291400,5782.072516,3966.0,38,1640,3.8409
194700,8953.432721,2407.0,30,1724,3.4792
316000,20012.66207,4862.0,23,1938,7.3409
86900,11067.03821,5777.0,19,1711,2.7634
309800,12910.73529,2536.0,9,832,2.5743
227600,20580.5766,3273.0,49,1431,4.275
216900,10680.72009,2092.0,16,877,3.0461
231800,32086.72367,4281.0,12,1891,3.5769
103000,65923.47943,2185.0,5,1379,3.7917
94700,89808.29341,1411.0,18,592,1.625
368800,1390.964637,2655.0,44,1102,3.6759
156300,4167.166363,1170.0,29,1398,2.2543
297900,2797.499086,4172.0,18,3226,5.7535
55300,26846.31125,1703.0,40,1208,2.0817
100000,16215.35178,2305.0,35,1978,1.375
175000,29629.52815,1808.0,18,968,3.7067
205200,5994.95894,2632.0,35,1349,4.3864
139300,74645.94992,2228.0,15,653,2.683
114500,60949.89731,3262.0,25,1834,3.996
59300,80139.30566,1210.0,33,850,1.2171
195600,40286.4242,2191.0,7,1156,5.5362
317700,17084.45851,3941.0,35,1668,4.385
85700,75223.47878,5258.0,20,3780,2.025
105100,22439.37051,1475.0,52,736,3.6591
234600,6609.313179,3141.0,15,1729,4.2165
116700,31368.10493,1504.0,18,660,3.13
137500,22274.35955,2124.0,17,3915,1.1346
76800,13630.22949,2985.0,17,1544,2.178
234900,21201.44716,2698.0,36,1544,2.7375
73000,115780.8671,1607.0,31,817,2.5644
112500,75430.10627,254.0,9,66,2.7639
115600,112141.489,3072.0,16,1283,2.8929
182900,17502.99728,2513.0,30,1611,4.0061
279500,3431.230797,2491.0,30,1091,2.5139
212500,21521.68372,241.0,52,385,2.619
355100,18903.98242,3388.0,24,1627,5.154
343100,6009.133885,1132.0,45,654,4.5673
125000,18535.97476,1228.0,23,569,3.1667
158700,105493.7142,2325.0,19,967,2.9
130800,26602.06253,1228.0,30,1603,3.0225
132100,86144.1421,4624.0,21,2174,3.5255
339100,6409.864971,877.0,36,349,3.4167
226500,38261.58864,3457.0,47,1700,3.5164
350000,20250.18401,677.0,11,1143,2.3864
123500,9556.817897,3192.0,13,1768,2.2619
350000,23885.62419,2806.0,52,2232,0.6775
118800,2834.23753,25.0,52,14,1.625
282300,36378.77367,3404.0,17,1694,2.9511
196900,7846.046121,1352.0,37,691,3.4032
158700,58896.9369,4427.0,12,2400,4.7147
130000,25646.03206,1867.0,19,1219,2.0685
249000,7024.577325,5430.0,38,2357,3.654
162500,33158.65434,1605.0,24,1966,3.0833
195800,5182.187487,1863.0,52,906,1.9203
47500,10211.92184,1297.0,24,441,3.1439
205500,14429.89527,1736.0,31,801,4.4844
160300,26244.14603,1512.0,37,1545,3.7663
199600,6256.895694,3241.0,28,1334,4.1806
91500,1674.036759,2002.0,39,1166,1.7257
121400,6871.110412,919.0,44,1321,2.0775
131100,36085.01482,1702.0,27,2091,3.7917
153200,108016.8139,1931.0,22,1009,2.75
115600,63642.68757,1077.0,43,447,3.0139
125000,4042.114695,902.0,52,846,3.625
258100,38884.65671,1239.0,36,717,3.244
225000,15596.94408,623.0,5,396,3.631
221900,57950.61835,1378.0,24,532,1.5909
166700,12865.91728,607.0,21,226,1.9063
349600,27178.09956,1692.0,36,778,5.0865
175700,24818.8104,2272.0,34,2164,3.7143
240200,7879.920915,2371.0,19,944,5.9175
242100,18217.35751,1726.0,26,672,3.8
123700,18102.59104,1793.0,52,1303,3.0759
89800,16214.35164,779.0,32,861,1.0625
123400,17181.89056,1745.0,47,1079,2.4022
436400,16586.20762,3674.0,17,1364,6.3131
255600,27628.38995,3410.0,33,1739,5.0714
315800,8138.966407,3337.0,18,1449,5.1412
79700,3719.957147,548.0,44,435,2.1111
244700,26710.78185,2002.0,36,913,4.5446
99100,16317.09231,2237.0,20,1169,3.2115
297700,7827.955028,2216.0,43,918,5.5289
252000,11145.52967,1917.0,16,1324,6.2488
227600,8717.48204,2270.0,16,709,3.2845
203300,21812.10454,1620.0,35,1052,5.5209
300000,9128.51481,2442.0,22,1301,3.1563
189900,20449.23736,2027.0,26,1545,2.8974
85400,67715.05094,2683.0,28,2047,2.275
195300,3104.023257,1503.0,29,1368,2.1473
195800,8719.624865,3115.0,30,1444,3.7222
303400,22096.53662,4040.0,23,2181,4.0403
299400,15639.60099,4228.0,12,2594,6.6086
205500,5145.831169,2639.0,36,1209,4.0268
137500,22357.19227,107.0,43,107,0.7054
98900,18204.50581,4474.0,32,2177,3.2889
99200,5003.302227,1743.0,42,889,2.3241
158000,19086.77357,1161.0,37,882,4.4167
198800,14319.39014,1018.0,29,684,3.3333
76000,116605.7828,1472.0,38,670,2.2407
422700,3535.590283,1851.0,38,750,7.3356
125800,14590.58098,2066.0,47,1156,2.7917
186200,28225.50381,862.0,38,484,4.375
286300,60235.99806,4082.0,4,1996,6.7813
225600,20978.42512,3748.0,17,1860,4.5179
122200,84476.38701,3106.0,26,1396,3.1736
406800,13275.25371,1733.0,29,679,7.5337
373800,40684.67891,3092.0,40,1457,5.3377
155400,12588.20231,1221.0,27,606,3.0833
57500,119986.2118,434.0,44,274,1.1944
217100,15696.93337,3296.0,33,1345,5.2835
178000,28240.03554,2889.0,17,2681,2.9417
168100,20494.38389,1021.0,25,975,3.125
68200,71819.54175,732.0,48,486,2.5673
156600,2334.48681,3373.0,37,2909,2.8868
122500,10471.01819,1158.0,36,619,3.6125
180000,9796.152309,3865.0,24,2670,3.8158
168100,5371.591008,2983.0,13,1417,3.9861
163900,13551.24449,728.0,32,837,4.0769
163000,15276.94401,1893.0,32,2245,3.7143
177200,19056.63,3069.0,28,1932,2.4925
156300,9197.774517,1209.0,16,627,1.3894
185800,42144.2207,1788.0,36,1139,4.125
146900,24640.672,1057.0,28,288,3.0526
212500,12865.91728,1153.0,44,657,3.2368
166900,10960.57981,1028.0,22,523,6.0086
129700,14248.63959,1878.0,35,991,2.4345
178200,25085.24463,1661.0,32,1201,4.0
236800,28258.61607,1974.0,46,880,2.7578
124400,14873.47426,949.0,36,502,4.1042
177700,4633.536386,1446.0,38,980,3.35
158700,16348.86084,1633.0,31,944,3.3977
253400,1010.596958,2647.0,28,1459,3.4474
159100,51735.54034,2107.0,9,1138,4.4042
84700,85340.37467,1650.0,18,675,1.8933
154600,23053.41928,1186.0,31,2087,1.9132
258300,9542.895412,3333.0,25,1671,5.4359
70700,16723.03217,2088.0,16,816,1.319
170100,7671.250271,3355.0,46,1457,2.6604
120800,101276.067,4031.0,11,1539,3.8917
417600,6611.749652,1048.0,29,455,6.1278
269300,19496.39669,1273.0,35,555,4.4861
105400,14154.95734,199.0,39,101,6.2299
141800,10090.86282,1758.0,18,987,4.6875
195800,697.1651298,3008.0,10,1381,5.3661
205100,20878.03222,1843.0,35,1041,4.4271
92000,51650.03151,1808.0,19,758,2.0062
335600,20805.19367,3851.0,14,2052,7.0735
357600,6260.482532,1193.0,37,488,3.625
338700,17623.98112,4033.0,30,1788,5.6932
89500,71773.07126,3919.0,25,2203,2.2402
214300,15608.56498,2757.0,23,1811,2.8
200500,11068.78192,3714.0,37,1956,4.2218
141700,2958.944293,1102.0,35,688,2.3946
193200,12556.43122,1944.0,44,981,2.6154
90000,107333.4517,3004.0,15,437,3.6667
194000,11050.59322,1862.0,18,1301,3.1771
215000,28585.98059,2493.0,23,1488,4.18
314800,16681.83641,2544.0,33,1035,4.475
260500,34066.09355,1868.0,16,995,5.9053
354200,8120.29309,3149.0,45,1160,2.7266
86400,8818.270489,1253.0,33,753,1.756
244500,22039.73361,1396.0,46,608,3.692
113900,67571.8778,1569.0,15,1123,1.6111
175000,10904.25621,2012.0,48,893,2.7928
156400,13712.47083,1830.0,47,922,4.1635
235000,6273.958213,3208.0,18,1973,3.8162
96800,49913.98916,1902.0,37,955,3.1014
348500,1534.805379,1922.0,50,1049,3.5833
247200,25818.92383,4337.0,10,1813,5.5
161700,9417.596104,3201.0,15,1510,4.2708
89700,13938.19292,721.0,32,842,1.6029
255300,5239.190855,733.0,43,497,3.2708
262500,3794.527725,626.0,44,572,1.5909
154300,10503.39674,1731.0,32,1569,3.3375
284900,22073.89973,4541.0,3,1600,6.8004
120900,96571.70681,3545.0,14,946,3.4609
296100,28741.98419,3031.0,16,1301,4.0882
104400,32990.11057,4086.0,10,2111,3.2156
97500,5621.638586,909.0,27,396,2.0786
63600,72371.57181,1727.0,29,1063,1.8929
166300,16998.77248,3291.0,18,1640,4.8981
146100,5115.542959,1612.0,35,887,2.5769
331200,18831.98155,2207.0,16,1081,7.3518
151600,27187.74066,1841.0,28,3199,1.6319
164400,5743.456831,1266.0,40,547,3.0288
226700,20641.72985,2202.0,32,2178,2.0307
186900,19263.44235,3519.0,28,1720,4.7973
176600,58633.54684,2927.0,29,1710,3.6219
128600,23498.01776,1525.0,18,1705,3.7198
285500,29023.74818,3508.0,31,1957,6.6458
71900,107060.8555,1231.0,25,658,2.4861
187800,17830.57585,2011.0,34,1087,3.0465
160700,90204.59619,1186.0,44,687,3.4167
236800,21167.96787,2102.0,52,898,3.6827
234600,22688.91205,1359.0,23,770,3.4016
45000,22989.81662,674.0,9,575,2.2024
298600,6413.914889,4431.0,19,1764,4.3321
158300,7057.843436,1160.0,39,725,2.2222
215800,6235.576936,3522.0,12,1780,3.3958
368500,10535.11434,3894.0,14,1490,6.5206
214300,1566.030638,918.0,42,394,4.0069
146600,73800.84486,1113.0,5,631,4.1719
94300,56605.77518,576.0,52,273,2.01
324900,32257.45945,3632.0,22,1968,6.019
225000,65168.53668,431.0,34,391,2.625
185200,23696.70369,3494.0,20,1673,5.5718
162500,119312.2087,358.0,5,169,3.0
288000,16645.8993,4133.0,29,1691,5.1097
445700,3899.368529,3109.0,18,949,7.4351
164400,18615.61624,505.0,29,411,2.6397
211900,30424.7773,3722.0,17,1561,3.6027
253400,4247.260971,2403.0,36,917,5.0399
375000,33642.97329,366.0,23,265,3.125
66000,118997.5038,593.0,44,364,1.4779
214600,8081.301438,1839.0,27,1302,3.55
183900,18133.46443,620.0,35,381,3.7917
300000,2888.763563,2127.0,52,733,3.3906
76400,55788.4815,4988.0,33,2414,1.9728
314200,6611.749652,3615.0,39,1571,5.1149
380400,17695.3503,2394.0,41,837,4.3889
275500,4541.860422,1912.0,39,970,4.7813
150000,9263.091921,500.0,43,273,3.3125
95500,20385.94045,2547.0,30,1547,3.994
123400,77841.40703,1138.0,20,459,3.1534
154200,10980.56405,2968.0,18,1149,2.6452
67500,65318.33557,311.0,43,293,1.2902
434500,28822.24249,1797.0,45,870,4.5417
63600,25577.10281,527.0,43,367,2.5
309100,10769.2563,1410.0,42,624,4.1379
250900,19534.91728,2209.0,27,1034,4.7125
270800,29175.92983,2889.0,16,1227,6.4514
108600,15114.89652,1448.0,44,861,2.2396
230600,92163.99874,5460.0,11,2645,4.835
187600,49491.34341,2026.0,34,1142,4.392
86400,90380.04755,2522.0,10,1335,3.2639
292200,20636.04542,1449.0,44,676,3.575
175200,20505.31013,2710.0,26,1439,5.0
146000,14421.5097,4232.0,24,2688,2.52
54400,75750.9592,322.0,27,112,1.125
200300,42486.61043,2374.0,32,1580,3.8837
67000,103134.6917,755.0,20,457,2.4167
200800,6516.219236,1009.0,52,614,4.0074
86800,84476.38701,3728.0,26,1765,1.7456
219000,34689.86258,1745.0,38,1547,2.85
156800,6883.705117,2920.0,18,1068,3.5242
240300,30458.69484,968.0,24,631,2.8636
108000,111548.1072,1064.0,33,434,3.125
95800,16022.36093,2010.0,48,1208,1.6611
118500,16286.67094,3580.0,24,1959,2.7284
204900,15769.48531,3668.0,33,2368,2.8906
195800,21712.33894,3657.0,34,1513,5.2907
231300,23894.56689,1565.0,3,769,2.1187
281800,20407.37166,2053.0,32,835,5.5654
147900,19055.18553,2241.0,47,1775,2.1571
236800,3884.204094,2408.0,33,1644,4.2454
94500,16971.70444,1534.0,43,1231,2.5437
204400,10576.85563,2293.0,31,1108,3.3854
312500,15340.84915,1359.0,35,655,2.5568
231200,22012.40424,3936.0,16,1935,4.5625
91800,5007.690566,1379.0,37,835,2.4962
171300,20960.27885,1863.0,35,2274,2.1005
202800,26540.1636,561.0,48,240,3.6312
224700,11141.86896,2931.0,29,1954,3.2917
129700,72209.85305,925.0,27,449,2.6406
330200,14902.58966,2652.0,25,1062,7.5898
113600,48138.18854,2976.0,29,2452,3.0638
230200,32434.55301,3034.0,29,1776,3.1349
263400,28546.5652,2480.0,42,1085,5.193
341200,26575.09119,2209.0,29,952,4.375
327800,3834.143097,1422.0,13,395,5.3247
370000,4253.691468,2110.0,52,816,3.9079
198400,1414.755917,459.0,52,276,2.375
159500,17177.80981,1317.0,17,679,4.6696
172200,26349.33729,1226.0,37,1068,3.1607
206700,20697.38756,2195.0,29,1360,3.4773
86200,19128.13028,1185.0,35,615,4.6154
182100,16513.65105,769.0,36,498,4.7159
108800,43920.00417,2472.0,19,2143,2.2372
212500,13854.70717,2284.0,21,999,4.8929
245100,9132.961273,3209.0,31,1489,3.6619
281300,5894.424659,737.0,47,370,3.775
117200,27769.67161,1082.0,40,1085,1.7054
225000,4204.705538,1245.0,27,653,1.2668
105600,13828.86952,1201.0,43,840,2.7917
120200,11721.9412,1935.0,40,1616,2.875
206300,2342.136819,1609.0,28,1064,1.1125
230900,10800.68234,1366.0,39,1237,3.7206
238700,1178.143528,1730.0,43,629,4.3194
99100,95778.49645,2277.0,17,767,2.5208
86900,5154.476938,2142.0,34,1056,2.1101
199100,4375.465315,5463.0,25,3010,3.233
230400,7827.310924,1417.0,26,817,4.875
223900,11557.86554,1294.0,44,645,3.2437
67500,55607.17479,133.0,20,87,3.625
146400,88573.96691,2035.0,16,704,2.1979
173900,35657.4011,2127.0,28,3160,2.5763
184200,13656.56673,2512.0,27,1861,4.2386
183300,18706.34583,1219.0,52,847,1.6691
322200,24511.09974,2639.0,26,1191,6.2788
108300,105602.0051,5934.0,11,2756,1.5758
215600,17600.82861,2600.0,36,1246,4.1111
414800,42044.96451,2454.0,35,1110,3.8029
224600,21139.6612,1993.0,37,939,2.8021
366700,10959.41949,857.0,36,448,5.0086
365000,16747.79363,2795.0,27,1073,5.1496
215400,16941.87703,1347.0,34,676,3.8828
130500,45394.11281,2110.0,29,1890,3.6806
120700,21823.60436,3507.0,17,1867,3.2123
341700,14921.61878,4247.0,22,1766,3.1517
283900,7821.881081,2349.0,7,809,5.552
148500,14954.97718,2261.0,19,3545,2.5224
115100,22275.61396,1356.0,31,1301,2.5331
117700,70610.81616,1541.0,33,880,2.5074
165800,21981.44449,2296.0,26,1415,2.4732
98100,37283.54734,1307.0,24,917,2.2244
60900,61334.7856,3326.0,35,2511,1.9871
175000,15163.2155,1902.0,52,848,2.9621
121000,115787.6057,1521.0,18,706,4.4196
432100,10636.18104,714.0,39,314,5.9856
133300,25845.00579,1174.0,16,464,2.3
167200,31539.93854,2175.0,36,1087,3.0444
166300,62699.3881,341.0,24,146,4.0
230800,16801.25033,2849.0,26,1383,2.6893
411600,6930.789797,1388.0,52,513,6.1309
103100,65793.3268,1755.0,23,1061,2.8864
97900,15256.46619,1529.0,39,1154,1.2091
287600,7742.456735,1890.0,27,889,5.7057
170300,27514.67588,1448.0,44,1066,2.0625
222300,22543.32428,2641.0,26,3657,4.1339
136200,111689.3036,4173.0,22,1086,2.5562
89000,80681.89441,1781.0,39,841,1.9432
246800,20242.27009,2655.0,16,1862,6.057
90300,4900.258413,771.0,47,637,2.0156
112500,99825.99319,819.0,18,996,2.5
282400,26981.19424,4055.0,35,1758,6.1898
101200,73910.78456,3179.0,32,1878,3.1375
208200,28982.28816,4685.0,6,2180,4.5458
182300,17830.57585,1096.0,36,569,4.475
203300,23727.78459,1396.0,41,1069,2.4375
250800,16406.714,3173.0,17,1555,6.7079
217300,8851.228767,2019.0,45,880,4.1023
111000,41729.74855,688.0,20,575,3.55
172000,3530.746613,1417.0,39,1450,2.8462
93300,13262.8804,1178.0,34,1166,1.9185
174200,6039.258223,1183.0,49,496,5.2328
146900,18706.34583,935.0,52,315,1.8287
100100,112981.9037,3585.0,22,1757,4.174
248100,15328.33882,1049.0,16,467,6.2047
96200,70811.07417,2562.0,10,1478,4.0625
126600,16524.56101,1525.0,47,982,2.0915
122900,28369.65834,1273.0,47,1193,2.4375
209200,32155.84445,2525.0,47,1514,4.3359
185400,30835.95072,2739.0,39,1223,2.9663
208200,13201.81103,2719.0,17,1386,3.7337
107700,19942.94454,1409.0,10,782,4.0227
62500,3514.868497,1557.0,52,758,1.8529
92800,13553.8354,954.0,33,655,2.5882
325400,28698.62342,2153.0,15,979,5.1966
208600,26213.4174,2217.0,32,1064,3.6989
170800,895.9624153,3108.0,29,1687,4.3333
138800,38046.85202,572.0,34,752,2.0433
188000,13821.16794,1633.0,43,837,3.0405
75000,67236.3607,404.0,35,261,2.4583
227100,7225.417336,1749.0,36,855,4.6473
70000,91142.86922,2279.0,17,1200,2.7461
153000,7320.52081,2888.0,8,2441,2.7048
179500,8780.915481,3077.0,16,1575,5.5
92400,113689.0437,2043.0,19,1018,2.5952
172700,7093.373702,1494.0,47,689,3.125
118300,10803.89321,2636.0,30,3412,2.8095
321800,7827.955028,1488.0,44,667,4.0862
253800,10223.00068,1680.0,16,1103,4.6125
136000,52464.12098,2723.0,26,1847,2.6779
175900,15867.16921,691.0,32,926,4.125
193100,18352.89236,1088.0,36,617,3.8824
115200,16117.88198,1260.0,48,791,2.1875
181800,21272.83277,1851.0,17,764,5.1315
77400,65215.83789,909.0,18,661,3.1696
140700,13604.74223,3880.0,33,2288,3.6848
460000,4995.271112,1283.0,48,567,3.2794
129300,71421.24857,3309.0,13,1796,3.8372
360700,2367.164388,3088.0,52,1636,2.8553
141400,30023.98744,2826.0,32,1767,3.1047
295600,12441.85074,4021.0,19,1872,6.7919
160100,23967.00838,1657.0,38,1195,4.1711
140000,55948.22565,810.0,52,326,3.1583
125000,62500.25174,1437.0,28,806,1.6078
196100,15380.42754,3418.0,7,1583,3.6133
83500,6077.469119,2505.0,38,1595,2.5833
170100,28517.68719,1978.0,14,1085,3.8073
180900,7846.046121,1779.0,38,1061,3.0962
350000,3501.664397,1479.0,21,658,2.45
96200,46203.83565,1787.0,21,988,4.35
159700,18615.61624,1653.0,35,1072,3.2708
246300,13870.19279,1425.0,46,782,5.057
97900,71123.13413,946.0,32,624,1.9728
75000,60923.85933,939.0,21,556,1.7196
250000,9418.395442,60.0,16,65,6.1359
144600,33239.88871,1314.0,20,712,4.4125
305900,3049.974746,1865.0,34,963,5.543
273900,19196.84733,506.0,23,264,7.1366
